"","Transaction","Item"
"16847",7997,"Bread"
"16848",7998,"Bread"
"16849",7999,"Coffee"
"16850",7999,"Sandwich"
"16851",7999,"Brownie"
"16852",8000,"Coffee"
"16853",8000,"Cake"
"16854",8001,"Scone"
"16855",8001,"Coffee"
"16856",8001,"Coffee"
"16857",8001,"Spanish Brunch"
"16858",8002,"Coffee"
"16859",8002,"Coffee"
"16860",8003,"Bread"
"16861",8003,"Coffee"
"16862",8004,"Coffee"
"16863",8004,"Spanish Brunch"
"16864",8005,"Spanish Brunch"
"16865",8005,"Coffee"
"16866",8006,"Bread"
"16867",8007,"Cake"
"16868",8007,"Muffin"
"16869",8007,"Vegan Feast"
"16870",8008,"Bread"
"16871",8008,"Bread"
"16872",8008,"Brownie"
"16873",8009,"Coffee"
"16874",8010,"Bread"
"16875",8010,"Coffee"
"16876",8011,"Coffee"
"16877",8011,"Coffee"
"16878",8011,"Bread"
"16879",8011,"Hot chocolate"
"16880",8011,"Cake"
"16881",8011,"Cake"
"16882",8011,"Vegan mincepie"
"16883",8011,"Bread"
"16884",8012,"Tea"
"16885",8012,"Muffin"
"16886",8012,"Jammie Dodgers"
"16887",8013,"Bread"
"16888",8014,"Tea"
"16889",8015,"Pastry"
"16890",8015,"Scone"
"16891",8015,"Coffee"
"16892",8015,"Tea"
"16893",8016,"Coffee"
"16894",8016,"Pastry"
"16895",8017,"Baguette"
"16896",8018,"Cookies"
"16897",8018,"Coffee"
"16898",8019,"Coffee"
"16899",8020,"Coffee"
"16900",8021,"Bread"
"16901",8022,"Coffee"
"16902",8022,"Truffles"
"16903",8022,"Juice"
"16904",8023,"Coffee"
"16905",8024,"Coffee"
"16906",8025,"Smoothies"
"16907",8025,"Spanish Brunch"
"16908",8026,"Coffee"
"16909",8026,"Juice"
"16910",8026,"Toast"
"16911",8026,"Muffin"
"16912",8027,"Bread"
"16913",8028,"The Nomad"
"16914",8028,"Coffee"
"16915",8029,"Hot chocolate"
"16916",8030,"Bread"
"16917",8030,"Spanish Brunch"
"16918",8031,"Tea"
"16919",8031,"Spanish Brunch"
"16920",8032,"Coffee"
"16921",8032,"Smoothies"
"16922",8032,"Cookies"
"16923",8032,"Medialuna"
"16924",8032,"Scone"
"16925",8033,"Half slice Monster "
"16926",8033,"Tiffin"
"16927",8033,"Coffee"
"16928",8033,"Juice"
"16929",8034,"Baguette"
"16930",8035,"Coffee"
"16931",8035,"Coke"
"16932",8035,"Tea"
"16933",8035,"Sandwich"
"16934",8035,"Spanish Brunch"
"16935",8036,"Bread"
"16936",8037,"Hot chocolate"
"16937",8037,"Coffee"
"16938",8037,"Cookies"
"16939",8038,"Soup"
"16940",8038,"Coffee"
"16941",8038,"Cake"
"16942",8039,"Bread"
"16943",8040,"Coffee"
"16944",8041,"Bread"
"16945",8041,"Mineral water"
"16946",8041,"Drinking chocolate spoons "
"16947",8041,"Coffee"
"16948",8042,"Hot chocolate"
"16949",8043,"Tea"
"16950",8043,"Tea"
"16951",8043,"Cake"
"16952",8044,"Tea"
"16953",8044,"Coffee"
"16954",8044,"Cake"
"16955",8044,"Jammie Dodgers"
"16956",8045,"Medialuna"
"16957",8046,"Scone"
"16958",8047,"Hot chocolate"
"16959",8047,"Cake"
"16960",8048,"Medialuna"
"16961",8048,"Muffin"
"16962",8048,"Spanish Brunch"
"16963",8048,"Chicken Stew"
"16964",8048,"Coffee"
"16965",8049,"Farm House"
"16966",8050,"Coffee"
"16967",8050,"Cake"
"16968",8051,"Cake"
"16969",8051,"Cookies"
"16970",8051,"Tea"
"16971",8051,"Coffee"
"16972",8051,"Sandwich"
"16973",8051,"Soup"
"16974",8052,"Coffee"
"16975",8052,"Cookies"
"16976",8053,"Bread"
"16977",8053,"Cake"
"16978",8054,"Coffee"
"16979",8054,"Coffee"
"16980",8054,"Spanish Brunch"
"16981",8054,"Sandwich"
"16982",8055,"Coffee"
"16983",8055,"Cookies"
"16984",8056,"Bread"
"16985",8056,"Hot chocolate"
"16986",8056,"Sandwich"
"16987",8056,"Chocolates"
"16988",8057,"Pastry"
"16989",8057,"Coffee"
"16990",8058,"Coffee"
"16991",8058,"Jammie Dodgers"
"16992",8059,"Coffee"
"16993",8060,"Cake"
"16994",8061,"Pastry"
"16995",8061,"Bread"
"16996",8061,"Jam"
"16997",8062,"Bread"
"16998",8063,"Tea"
"16999",8064,"Tea"
"17000",8064,"Coffee"
"17001",8064,"Spanish Brunch"
"17002",8065,"Afternoon with the baker"
"17003",8066,"Bread"
"17004",8067,"Coffee"
"17005",8067,"Cookies"
"17006",8068,"Coffee"
"17007",8068,"Tea"
"17008",8068,"Cookies"
"17009",8068,"Cake"
"17010",8069,"Coffee"
"17011",8069,"Coffee"
"17012",8070,"Coffee"
"17013",8070,"Coffee"
"17014",8071,"Coffee"
"17015",8071,"Coffee"
"17016",8071,"Muffin"
"17017",8072,"Bread"
"17018",8073,"Tea"
"17019",8074,"Coffee"
"17020",8074,"Pastry"
"17021",8074,"Pastry"
"17022",8075,"Sandwich"
"17023",8075,"Sandwich"
"17024",8075,"Tea"
"17025",8075,"Coffee"
"17026",8077,"Bread"
"17027",8078,"Tea"
"17028",8078,"Cake"
"17029",8079,"Coffee"
"17030",8080,"Baguette"
"17031",8081,"Baguette"
"17032",8081,"Scone"
"17033",8082,"Coffee"
"17034",8083,"Coffee"
"17035",8083,"Coffee"
"17036",8083,"Pastry"
"17037",8083,"Pastry"
"17038",8084,"Coffee"
"17039",8084,"Pastry"
"17040",8085,"Pastry"
"17041",8086,"Bread"
"17042",8087,"Pastry"
"17043",8087,"Pastry"
"17044",8087,"Coffee"
"17045",8088,"Tea"
"17046",8088,"Bread"
"17047",8089,"Baguette"
"17048",8089,"Coffee"
"17049",8090,"Bread"
"17050",8091,"Truffles"
"17051",8091,"Tea"
"17052",8091,"Soup"
"17053",8091,"Salad"
"17054",8091,"Cookies"
"17055",8091,"Bread"
"17056",8092,"Soup"
"17057",8093,"Coffee"
"17058",8093,"Soup"
"17059",8093,"Afternoon with the baker"
"17060",8094,"Coffee"
"17061",8094,"Afternoon with the baker"
"17062",8094,"Spanish Brunch"
"17063",8095,"Sandwich"
"17064",8096,"Coffee"
"17065",8097,"Sandwich"
"17066",8097,"Coffee"
"17067",8098,"Sandwich"
"17068",8098,"Coffee"
"17069",8099,"Coffee"
"17070",8099,"Sandwich"
"17071",8100,"Salad"
"17072",8100,"Tea"
"17073",8101,"Juice"
"17074",8102,"Sandwich"
"17075",8103,"Tea"
"17076",8103,"Coffee"
"17077",8103,"Hot chocolate"
"17078",8104,"Coffee"
"17079",8104,"Coffee"
"17080",8104,"Soup"
"17081",8106,"Tea"
"17082",8106,"Cake"
"17083",8107,"Cake"
"17084",8107,"Bread"
"17085",8108,"Jammie Dodgers"
"17086",8108,"Cake"
"17087",8108,"Coffee"
"17088",8108,"Coffee"
"17089",8109,"Coffee"
"17090",8109,"Salad"
"17091",8110,"Baguette"
"17092",8111,"Coffee"
"17093",8111,"Jammie Dodgers"
"17094",8111,"Pastry"
"17095",8112,"Coffee"
"17096",8112,"Cookies"
"17097",8113,"Coffee"
"17098",8113,"Pastry"
"17099",8113,"Farm House"
"17100",8114,"Bread"
"17101",8115,"Coffee"
"17102",8116,"Coffee"
"17103",8116,"Baguette"
"17104",8117,"Coffee"
"17105",8117,"Toast"
"17106",8117,"Tea"
"17107",8118,"Pastry"
"17108",8119,"Bread"
"17109",8120,"Coffee"
"17110",8120,"Coffee"
"17111",8120,"Pastry"
"17112",8121,"Bread"
"17113",8121,"Salad"
"17114",8122,"Bread"
"17115",8122,"Pastry"
"17116",8123,"Coffee"
"17117",8124,"Bread"
"17118",8124,"Coffee"
"17119",8124,"Toast"
"17120",8126,"Coffee"
"17121",8127,"Coffee"
"17122",8129,"Gift voucher"
"17123",8129,"Bread"
"17124",8130,"Pastry"
"17125",8130,"Bread"
"17126",8131,"Sandwich"
"17127",8132,"Mineral water"
"17128",8133,"Coffee"
"17129",8133,"Pastry"
"17130",8134,"Truffles"
"17131",8134,"Chicken Stew"
"17132",8135,"Pastry"
"17133",8136,"Coffee"
"17134",8136,"Jammie Dodgers"
"17135",8136,"Sandwich"
"17136",8137,"Bread"
"17137",8137,"Cookies"
"17138",8138,"Tea"
"17139",8138,"Coffee"
"17140",8138,"Medialuna"
"17141",8140,"Chicken Stew"
"17142",8141,"Coffee"
"17143",8142,"Tea"
"17144",8142,"Juice"
"17145",8142,"Sandwich"
"17146",8142,"Chicken Stew"
"17147",8143,"Tea"
"17148",8143,"Tea"
"17149",8144,"Bread"
"17150",8144,"Sandwich"
"17151",8144,"Cake"
"17152",8145,"Coffee"
"17153",8145,"Muffin"
"17154",8146,"Coffee"
"17155",8146,"Juice"
"17156",8146,"Bakewell"
"17157",8147,"Cake"
"17158",8147,"Cookies"
"17159",8147,"Juice"
"17160",8147,"Cookies"
"17161",8148,"Soup"
"17162",8148,"Chicken Stew"
"17163",8149,"Coffee"
"17164",8149,"Bakewell"
"17165",8150,"Juice"
"17166",8150,"Coffee"
"17167",8151,"Coffee"
"17168",8151,"Bread"
"17169",8152,"Tea"
"17170",8152,"Bread"
"17171",8153,"Bakewell"
"17172",8153,"Tea"
"17173",8154,"Coffee"
"17174",8154,"Coffee"
"17175",8154,"Cake"
"17176",8155,"Coffee"
"17177",8155,"Coffee"
"17178",8155,"Bakewell"
"17179",8156,"Coffee"
"17180",8156,"Juice"
"17181",8156,"Cookies"
"17182",8156,"Cake"
"17183",8157,"Hot chocolate"
"17184",8157,"Coffee"
"17185",8157,"Sandwich"
"17186",8157,"Cake"
"17187",8159,"Medialuna"
"17188",8160,"Bread"
"17189",8161,"Cake"
"17190",8161,"Cake"
"17191",8161,"Cookies"
"17192",8161,"Jammie Dodgers"
"17193",8161,"Vegan Feast"
"17194",8162,"Bread"
"17195",8163,"Coffee"
"17196",8164,"Coffee"
"17197",8165,"Bread"
"17198",8165,"Baguette"
"17199",8166,"Bread"
"17200",8166,"Coffee"
"17201",8166,"Pastry"
"17202",8167,"Pastry"
"17203",8167,"Coffee"
"17204",8169,"Bread"
"17205",8170,"Bread"
"17206",8171,"Cake"
"17207",8171,"Pastry"
"17208",8172,"Toast"
"17209",8173,"Hot chocolate"
"17210",8174,"Coffee"
"17211",8175,"Coffee"
"17212",8175,"Coffee"
"17213",8175,"Sandwich"
"17214",8176,"Coffee"
"17215",8176,"Cookies"
"17216",8177,"Coffee"
"17217",8177,"Cake"
"17218",8178,"Bread"
"17219",8179,"Bread"
"17220",8180,"Bread"
"17221",8180,"Jam"
"17222",8180,"Christmas common"
"17223",8181,"Coffee"
"17224",8181,"Coffee"
"17225",8182,"Coke"
"17226",8182,"Salad"
"17227",8183,"Extra Salami or Feta"
"17228",8184,"Cookies"
"17229",8185,"Cake"
"17230",8186,"Truffles"
"17231",8186,"Pastry"
"17232",8187,"Cookies"
"17233",8187,"Baguette"
"17234",8188,"Coffee"
"17235",8189,"Brownie"
"17236",8190,"Coffee"
"17237",8190,"Toast"
"17238",8191,"Tea"
"17239",8191,"Tea"
"17240",8191,"Cookies"
"17241",8191,"Pastry"
"17242",8192,"Coke"
"17243",8193,"Brownie"
"17244",8193,"Coffee"
"17245",8194,"Coffee"
"17246",8194,"Cake"
"17247",8195,"Sandwich"
"17248",8195,"Truffles"
"17249",8195,"Cake"
"17250",8196,"Cake"
"17251",8196,"Bakewell"
"17252",8196,"Tea"
"17253",8196,"Coffee"
"17254",8197,"Cake"
"17255",8197,"Pastry"
"17256",8197,"Hot chocolate"
"17257",8197,"Coffee"
"17258",8198,"Brownie"
"17259",8199,"Coffee"
"17260",8199,"Scone"
"17261",8200,"Cake"
"17262",8200,"Baguette"
"17263",8201,"Coffee"
"17264",8201,"Tea"
"17265",8202,"Coffee"
"17266",8202,"Bread"
"17267",8202,"Cake"
"17268",8202,"Bread"
"17269",8203,"Bread"
"17270",8204,"Bread"
"17271",8205,"Coffee"
"17272",8205,"Scone"
"17273",8206,"Bread"
"17274",8206,"Coffee"
"17275",8206,"Coffee"
"17276",8207,"Juice"
"17277",8207,"Coffee"
"17278",8207,"Cake"
"17279",8208,"Coffee"
"17280",8208,"Brownie"
"17281",8209,"Baguette"
"17282",8209,"Cookies"
"17283",8210,"Medialuna"
"17284",8210,"Bread"
"17285",8210,"Bread"
"17286",8210,"Coffee"
"17287",8210,"Mineral water"
"17288",8211,"Coffee"
"17289",8211,"Cookies"
"17290",8212,"Coffee"
"17291",8212,"Bread"
"17292",8213,"Coffee"
"17293",8213,"Toast"
"17294",8214,"Bread"
"17295",8214,"Pastry"
"17296",8215,"Bread"
"17297",8215,"Coffee"
"17298",8215,"Pastry"
"17299",8216,"Coffee"
"17300",8216,"Bread"
"17301",8216,"Toast"
"17302",8217,"Coffee"
"17303",8218,"Farm House"
"17304",8219,"Bread"
"17305",8219,"Coffee"
"17306",8219,"Pastry"
"17307",8220,"Coffee"
"17308",8220,"Hot chocolate"
"17309",8220,"Cookies"
"17310",8221,"Coffee"
"17311",8221,"Toast"
"17312",8221,"Granola"
"17313",8222,"Bread"
"17314",8222,"Pastry"
"17315",8223,"Hot chocolate"
"17316",8223,"Hot chocolate"
"17317",8223,"Bread"
"17318",8223,"Brownie"
"17319",8224,"Bread"
"17320",8224,"Juice"
"17321",8224,"Crisps"
"17322",8225,"Jammie Dodgers"
"17323",8225,"Medialuna"
"17324",8225,"Tea"
"17325",8226,"Bread"
"17326",8226,"Jammie Dodgers"
"17327",8227,"Cherry me Dried fruit"
"17328",8227,"Toast"
"17329",8227,"Extra Salami or Feta"
"17330",8227,"Hot chocolate"
"17331",8227,"Coffee"
"17332",8227,"Cake"
"17333",8228,"Bread"
"17334",8229,"Farm House"
"17335",8230,"Coffee"
"17336",8230,"Medialuna"
"17337",8231,"Baguette"
"17338",8232,"Scandinavian"
"17339",8233,"Sandwich"
"17340",8234,"Bread"
"17341",8235,"Coffee"
"17342",8235,"Toast"
"17343",8235,"Tea"
"17344",8236,"Bread"
"17345",8237,"Bread"
"17346",8238,"Tea"
"17347",8238,"Coffee"
"17348",8238,"Bread"
"17349",8239,"Chicken Stew"
"17350",8239,"Bread"
"17351",8240,"Soup"
"17352",8241,"Soup"
"17353",8241,"Salad"
"17354",8241,"Tea"
"17355",8241,"Mineral water"
"17356",8241,"Juice"
"17357",8242,"Cake"
"17358",8242,"Truffles"
"17359",8242,"Chicken Stew"
"17360",8242,"Sandwich"
"17361",8243,"Pastry"
"17362",8244,"Chicken Stew"
"17363",8244,"Coffee"
"17364",8245,"Eggs"
"17365",8245,"Bread"
"17366",8246,"Coffee"
"17367",8246,"Coffee"
"17368",8246,"Soup"
"17369",8247,"Coffee"
"17370",8247,"Scone"
"17371",8248,"Coke"
"17372",8249,"Bread"
"17373",8249,"Brownie"
"17374",8250,"Coffee"
"17375",8250,"Hot chocolate"
"17376",8250,"Cookies"
"17377",8251,"Coffee"
"17378",8251,"Cookies"
"17379",8252,"Bread"
"17380",8252,"Cake"
"17381",8253,"Cake"
"17382",8253,"Coffee"
"17383",8253,"Coffee"
"17384",8253,"Coffee"
"17385",8254,"Coffee"
"17386",8255,"Tea"
"17387",8255,"Bakewell"
"17388",8255,"Bread"
"17389",8256,"Smoothies"
"17390",8256,"Coffee"
"17391",8256,"Cake"
"17392",8256,"Bread"
"17393",8257,"Hot chocolate"
"17394",8258,"Tea"
"17395",8258,"Scone"
"17396",8259,"Baguette"
"17397",8259,"Cookies"
"17398",8260,"Coffee"
"17399",8260,"Bakewell"
"17400",8261,"Mortimer"
"17401",8262,"Bread"
"17402",8263,"Bread"
"17403",8264,"Coffee"
"17404",8264,"Pastry"
"17405",8265,"Coffee"
"17406",8266,"Bread"
"17407",8266,"Pastry"
"17408",8267,"Bread"
"17409",8268,"Coffee"
"17410",8269,"Baguette"
"17411",8270,"Coffee"
"17412",8270,"Bread"
"17413",8270,"Bread"
"17414",8271,"Coffee"
"17415",8271,"Coffee"
"17416",8271,"Toast"
"17417",8272,"Cake"
"17418",8272,"Bread"
"17419",8273,"Coffee"
"17420",8274,"Coffee"
"17421",8275,"Coffee"
"17422",8275,"Coffee"
"17423",8275,"Juice"
"17424",8275,"Cake"
"17425",8275,"Cookies"
"17426",8276,"Baguette"
"17427",8277,"Tea"
"17428",8277,"Cake"
"17429",8278,"Pastry"
"17430",8278,"Coffee"
"17431",8279,"Tea"
"17432",8280,"Tea"
"17433",8281,"Coffee"
"17434",8281,"Pastry"
"17435",8282,"Bread"
"17436",8283,"Scandinavian"
"17437",8284,"Cake"
"17438",8284,"Tiffin"
"17439",8284,"Coffee"
"17440",8284,"Coffee"
"17441",8285,"Tea"
"17442",8285,"Hot chocolate"
"17443",8285,"Pastry"
"17444",8285,"Cake"
"17445",8286,"Brownie"
"17446",8286,"Bread"
"17447",8287,"Bread"
"17448",8288,"Coffee"
"17449",8290,"Toast"
"17450",8290,"Coffee"
"17451",8291,"Tea"
"17452",8291,"Toast"
"17453",8292,"Coffee"
"17454",8292,"Coffee"
"17455",8292,"Sandwich"
"17456",8292,"Pastry"
"17457",8296,"Coffee"
"17458",8298,"Bread"
"17459",8299,"Coffee"
"17460",8300,"Tiffin"
"17461",8302,"Coffee"
"17462",8303,"Cake"
"17463",8303,"Cake"
"17464",8303,"Brownie"
"17465",8304,"Half slice Monster "
"17466",8305,"Coffee"
"17467",8305,"Coffee"
"17468",8305,"Mineral water"
"17469",8306,"Bread"
"17470",8306,"Coffee"
"17471",8306,"Cookies"
"17472",8306,"Brownie"
"17473",8307,"Coffee"
"17474",8307,"Soup"
"17475",8307,"Sandwich"
"17476",8308,"Coffee"
"17477",8308,"Coffee granules "
"17478",8308,"Extra Salami or Feta"
"17479",8308,"Salad"
"17480",8310,"Salad"
"17481",8310,"Coffee"
"17482",8310,"Coffee"
"17483",8311,"Coffee"
"17484",8311,"Coffee"
"17485",8311,"Cake"
"17486",8311,"Salad"
"17487",8312,"Cake"
"17488",8312,"Cookies"
"17489",8313,"Coffee"
"17490",8313,"Coffee"
"17491",8313,"Cookies"
"17492",8314,"Scone"
"17493",8314,"Coffee"
"17494",8315,"Coffee"
"17495",8315,"Coffee"
"17496",8315,"Salad"
"17497",8316,"Coke"
"17498",8317,"Coffee"
"17499",8317,"Cake"
"17500",8317,"Cake"
"17501",8318,"Hot chocolate"
"17502",8318,"Coffee"
"17503",8318,"Tiffin"
"17504",8319,"Hot chocolate"
"17505",8319,"Coffee"
"17506",8319,"Scone"
"17507",8320,"Bread"
"17508",8321,"Hot chocolate"
"17509",8321,"Hot chocolate"
"17510",8321,"Coffee"
"17511",8322,"Tiffin"
"17512",8323,"Coffee"
"17513",8323,"Sandwich"
"17514",8323,"Sandwich"
"17515",8324,"Hot chocolate"
"17516",8324,"Coffee"
"17517",8324,"Pastry"
"17518",8325,"Coffee"
"17519",8325,"Medialuna"
"17520",8326,"Coffee"
"17521",8326,"Pastry"
"17522",8327,"Coffee"
"17523",8327,"Coffee"
"17524",8327,"Medialuna"
"17525",8327,"Cookies"
"17526",8328,"Bread"
"17527",8328,"Bread"
"17528",8328,"Bread"
"17529",8328,"Pastry"
"17530",8329,"Coffee"
"17531",8330,"Bread"
"17532",8330,"Baguette"
"17533",8331,"Toast"
"17534",8331,"Coffee"
"17535",8332,"Farm House"
"17536",8332,"Cake"
"17537",8333,"Pastry"
"17538",8333,"Bread"
"17539",8334,"Coffee"
"17540",8335,"Coffee"
"17541",8335,"Cookies"
"17542",8336,"Bread"
"17543",8336,"Bread"
"17544",8337,"Coffee"
"17545",8337,"Pastry"
"17546",8337,"Medialuna"
"17547",8338,"Cake"
"17548",8338,"Scone"
"17549",8338,"Scandinavian"
"17550",8339,"Coffee"
"17551",8340,"Coffee"
"17552",8341,"Coffee"
"17553",8342,"Afternoon with the baker"
"17554",8343,"Coffee"
"17555",8343,"Duck egg"
"17556",8344,"Bread"
"17557",8345,"Tea"
"17558",8346,"Toast"
"17559",8346,"Coffee"
"17560",8347,"Bread"
"17561",8348,"Coffee"
"17562",8348,"Toast"
"17563",8349,"Bread"
"17564",8349,"Truffles"
"17565",8350,"Juice"
"17566",8350,"Coffee"
"17567",8350,"Bread"
"17568",8350,"Toast"
"17569",8351,"Coffee"
"17570",8352,"Tea"
"17571",8353,"Coffee"
"17572",8353,"Tiffin"
"17573",8353,"Scone"
"17574",8353,"Bread"
"17575",8354,"Coffee"
"17576",8354,"Brownie"
"17577",8355,"Jam"
"17578",8356,"Mineral water"
"17579",8356,"Scone"
"17580",8357,"Mineral water"
"17581",8358,"Coffee"
"17582",8358,"Hot chocolate"
"17583",8358,"Bread"
"17584",8358,"Scone"
"17585",8359,"Bread"
"17586",8360,"Coffee"
"17587",8360,"Salad"
"17588",8360,"Sandwich"
"17589",8361,"Bread"
"17590",8362,"Coffee"
"17591",8362,"Coffee"
"17592",8363,"Coffee"
"17593",8363,"Coffee"
"17594",8363,"Scone"
"17595",8363,"Tiffin"
"17596",8364,"Coffee"
"17597",8365,"Tea"
"17598",8365,"Coffee"
"17599",8365,"Coffee"
"17600",8366,"Soup"
"17601",8366,"Mineral water"
"17602",8366,"Brownie"
"17603",8367,"Mineral water"
"17604",8368,"Bread"
"17605",8368,"Scone"
"17606",8368,"Cookies"
"17607",8368,"Soup"
"17608",8369,"Spanish Brunch"
"17609",8369,"The Nomad"
"17610",8369,"Coffee"
"17611",8370,"Bread"
"17612",8371,"Sandwich"
"17613",8371,"Coffee"
"17614",8371,"Tiffin"
"17615",8371,"Cake"
"17616",8372,"Coffee"
"17617",8372,"Cookies"
"17618",8373,"Tiffin"
"17619",8374,"Sandwich"
"17620",8374,"Salad"
"17621",8374,"Bread"
"17622",8374,"Juice"
"17623",8375,"Sandwich"
"17624",8375,"Tea"
"17625",8375,"Cake"
"17626",8375,"Coffee"
"17627",8376,"Bread"
"17628",8377,"Bread"
"17629",8377,"Jam"
"17630",8378,"Bread"
"17631",8378,"The Nomad"
"17632",8378,"Jam"
"17633",8379,"Bread"
"17634",8380,"Coffee"
"17635",8380,"Hot chocolate"
"17636",8380,"Brownie"
"17637",8380,"Bread"
"17638",8381,"Bread"
"17639",8382,"Coffee"
"17640",8382,"Tea"
"17641",8382,"Spanish Brunch"
"17642",8383,"Fudge"
"17643",8383,"Baguette"
"17644",8384,"Sandwich"
"17645",8385,"Bread"
"17646",8386,"Sandwich"
"17647",8387,"Scandinavian"
"17648",8388,"Tea"
"17649",8388,"Scone"
"17650",8389,"Tea"
"17651",8389,"Tiffin"
"17652",8389,"Brownie"
"17653",8390,"Scone"
"17654",8390,"Bread"
"17655",8391,"Coffee"
"17656",8391,"Coffee"
"17657",8391,"Cake"
"17658",8391,"Scone"
"17659",8392,"Bread"
"17660",8393,"Cake"
"17661",8393,"Coffee"
"17662",8394,"Cake"
"17663",8394,"Cake"
"17664",8394,"Bread"
"17665",8394,"Tea"
"17666",8395,"Coffee"
"17667",8395,"Tea"
"17668",8396,"Scone"
"17669",8397,"Hot chocolate"
"17670",8397,"Coffee"
"17671",8397,"Cake"
"17672",8398,"Half slice Monster "
"17673",8399,"Tea"
"17674",8399,"Chicken Stew"
"17675",8400,"Tea"
"17676",8400,"Cookies"
"17677",8400,"Cake"
"17678",8401,"Coffee"
"17679",8401,"Tea"
"17680",8401,"Cake"
"17681",8402,"Coffee"
"17682",8402,"Smoothies"
"17683",8402,"Soup"
"17684",8402,"Sandwich"
"17685",8402,"Cake"
"17686",8403,"Coffee"
"17687",8403,"Coke"
"17688",8403,"Salad"
"17689",8404,"Coffee"
"17690",8405,"Coffee"
"17691",8406,"Coffee"
"17692",8406,"Tiffin"
"17693",8407,"Spanish Brunch"
"17694",8407,"Scone"
"17695",8407,"Coffee"
"17696",8407,"Bread"
"17697",8408,"Coffee"
"17698",8408,"Medialuna"
"17699",8409,"Bread"
"17700",8410,"Tea"
"17701",8411,"Bread"
"17702",8412,"Coffee"
"17703",8412,"Coffee"
"17704",8412,"Cake"
"17705",8413,"Tea"
"17706",8414,"Coffee"
"17707",8414,"Coffee"
"17708",8414,"Medialuna"
"17709",8414,"Tiffin"
"17710",8415,"Coffee"
"17711",8415,"Bread"
"17712",8415,"Bread"
"17713",8416,"Bread"
"17714",8416,"Medialuna"
"17715",8417,"Coffee"
"17716",8418,"Tea"
"17717",8418,"Tea"
"17718",8418,"Scone"
"17719",8419,"Hot chocolate"
"17720",8419,"Tea"
"17721",8419,"Bread"
"17722",8419,"Cake"
"17723",8420,"Bread"
"17724",8420,"Spanish Brunch"
"17725",8421,"Bread"
"17726",8422,"Spanish Brunch"
"17727",8422,"Truffles"
"17728",8422,"Juice"
"17729",8422,"Coffee"
"17730",8422,"Tiffin"
"17731",8423,"Coffee"
"17732",8424,"Bread"
"17733",8424,"Bread"
"17734",8425,"Bread"
"17735",8426,"Farm House"
"17736",8427,"Coffee"
"17737",8427,"Scone"
"17738",8428,"Bread"
"17739",8429,"Coffee"
"17740",8429,"Coffee"
"17741",8429,"Spanish Brunch"
"17742",8429,"Coffee"
"17743",8429,"Art Tray"
"17744",8430,"Spanish Brunch"
"17745",8430,"Hot chocolate"
"17746",8431,"Coffee"
"17747",8431,"Coffee"
"17748",8431,"Cake"
"17749",8431,"Scone"
"17750",8432,"Tiffin"
"17751",8432,"Coffee"
"17752",8433,"Tea"
"17753",8433,"Cookies"
"17754",8434,"Coffee"
"17755",8434,"Bread"
"17756",8435,"Sandwich"
"17757",8435,"Muffin"
"17758",8435,"Bread"
"17759",8435,"Cookies"
"17760",8436,"Farm House"
"17761",8437,"Spanish Brunch"
"17762",8437,"Salad"
"17763",8437,"Tea"
"17764",8437,"Coffee"
"17765",8437,"Pastry"
"17766",8437,"Cake"
"17767",8438,"Smoothies"
"17768",8438,"Coffee"
"17769",8438,"Soup"
"17770",8438,"Salad"
"17771",8439,"Sandwich"
"17772",8439,"Tea"
"17773",8439,"Coffee"
"17774",8440,"Sandwich"
"17775",8440,"Sandwich"
"17776",8441,"Spanish Brunch"
"17777",8441,"Toast"
"17778",8441,"Salad"
"17779",8441,"Baguette"
"17780",8442,"Sandwich"
"17781",8442,"Sandwich"
"17782",8443,"Cake"
"17783",8443,"Bread"
"17784",8443,"Muffin"
"17785",8444,"Coffee"
"17786",8444,"Coffee"
"17787",8444,"Pastry"
"17788",8445,"Coffee"
"17789",8445,"Coffee"
"17790",8445,"Sandwich"
"17791",8445,"Chicken Stew"
"17792",8446,"Cake"
"17793",8446,"Coffee"
"17794",8446,"Coffee"
"17795",8447,"Bread"
"17796",8448,"Spanish Brunch"
"17797",8448,"Coffee"
"17798",8448,"Coke"
"17799",8448,"Bread"
"17800",8448,"Mineral water"
"17801",8448,"Soup"
"17802",8449,"Tea"
"17803",8449,"Cake"
"17804",8450,"Coffee"
"17805",8450,"Sandwich"
"17806",8450,"Sandwich"
"17807",8450,"Muffin"
"17808",8451,"Coffee"
"17809",8452,"Coffee"
"17810",8452,"Tea"
"17811",8452,"Cake"
"17812",8452,"Scone"
"17813",8453,"Pastry"
"17814",8453,"Scone"
"17815",8454,"Coffee"
"17816",8455,"Afternoon with the baker"
"17817",8456,"Coffee"
"17818",8457,"Coffee"
"17819",8458,"Coffee"
"17820",8458,"Bread"
"17821",8459,"Coffee"
"17822",8459,"Bread"
"17823",8460,"Coffee"
"17824",8461,"Coffee"
"17825",8461,"Bread"
"17826",8462,"Coffee"
"17827",8462,"Coffee"
"17828",8462,"Pastry"
"17829",8462,"Bread"
"17830",8462,"Bread"
"17831",8462,"Toast"
"17832",8463,"Pastry"
"17833",8463,"Cake"
"17834",8463,"Bread"
"17835",8464,"Coffee"
"17836",8464,"Muffin"
"17837",8465,"Baguette"
"17838",8466,"Coffee"
"17839",8466,"Bread"
"17840",8467,"Coffee"
"17841",8467,"Mineral water"
"17842",8467,"Cookies"
