"","Transaction","Item"
"8703",7355,"Sandwich"
"8704",7356,"Tea"
"8705",7356,"Tea"
"8706",7356,"Alfajores"
"8707",7356,"Spanish Brunch"
"8708",7357,"Hot chocolate"
"8709",7357,"Cookies"
"8710",7358,"Cake"
"8711",7359,"Tea"
"8712",7359,"Cookies"
"8713",7360,"Smoothies"
"8714",7360,"Cake"
"8715",7363,"Vegan Feast"
"8716",7364,"Cake"
"8717",7364,"Cake"
"8718",7365,"Hot chocolate"
"8719",7365,"Tea"
"8720",7365,"Pastry"
"8721",7366,"Cake"
"8722",7366,"Hot chocolate"
"8723",7367,"Tea"
"8724",7370,"Tea"
"8725",7370,"Toast"
"8726",7373,"Alfajores"
"8727",7373,"Pastry"
"8728",7373,"Pastry"
"8729",7373,"Juice"
"8730",7374,"Baguette"
"8731",7375,"Cake"
"8732",7375,"Pastry"
"8733",7376,"Tea"
"8734",7377,"Pastry"
"8735",7378,"Pastry"
"8736",7379,"Vegan mincepie"
"8737",7379,"Baguette"
"8738",7380,"Baguette"
"8739",7381,"Tea"
"8740",7382,"Cake"
"8741",7382,"Cake"
"8742",7382,"Toast"
"8743",7382,"Juice"
"8744",7383,"Hot chocolate"
"8745",7383,"Truffles"
"8746",7384,"Toast"
"8747",7385,"Hot chocolate"
"8748",7387,"Tea"
"8749",7388,"Chicken Stew"
"8750",7389,"Chicken Stew"
"8751",7390,"Soup"
"8752",7390,"Chicken Stew"
"8753",7390,"Tea"
"8754",7390,"Tea"
"8755",7391,"Pastry"
"8756",7392,"Mineral water"
"8757",7392,"Salad"
"8758",7393,"Duck egg"
"8759",7393,"Sandwich"
"8760",7393,"Soup"
"8761",7393,"Truffles"
"8762",7395,"Hot chocolate"
"8763",7395,"Sandwich"
"8764",7397,"Tea"
"8765",7397,"Tea"
"8766",7397,"Soup"
"8767",7397,"Chicken Stew"
"8768",7397,"Cake"
"8769",7397,"Cake"
"8770",7398,"Cookies"
"8771",7399,"Farm House"
"8772",7401,"Tea"
"8773",7401,"Coke"
"8774",7401,"Truffles"
"8775",7403,"Cake"
"8776",7403,"Tea"
"8777",7404,"Smoothies"
"8778",7406,"Juice"
"8779",7409,"Tea"
"8780",7409,"Toast"
"8781",7410,"Jam"
"8782",7411,"Pastry"
"8783",7414,"Tea"
"8784",7414,"Cake"
"8785",7415,"Hot chocolate"
"8786",7416,"Cake"
"8787",7417,"Pastry"
"8788",7417,"Hot chocolate"
"8789",7418,"Hot chocolate"
"8790",7418,"Cake"
"8791",7419,"Toast"
"8792",7420,"Cake"
"8793",7421,"Pastry"
"8794",7421,"Pastry"
"8795",7423,"Tea"
"8796",7424,"Baguette"
"8797",7425,"Pastry"
"8798",7426,"Pastry"
"8799",7428,"Cookies"
"8800",7429,"Sandwich"
"8801",7430,"Tea"
"8802",7433,"Tea"
"8803",7433,"Tea"
"8804",7436,"Chicken Stew"
"8805",7437,"Sandwich"
"8806",7438,"Hot chocolate"
"8807",7438,"Pastry"
"8808",7441,"Hot chocolate"
"8809",7441,"Pastry"
"8810",7442,"Hot chocolate"
"8811",7443,"Tea"
"8812",7444,"Tea"
"8813",7444,"Tea"
"8814",7445,"Cake"
"8815",7446,"Cake"
"8816",7447,"Muffin"
"8817",7448,"Tea"
"8818",7448,"Tea"
"8819",7448,"Pastry"
"8820",7449,"Cake"
"8821",7453,"Pastry"
"8822",7456,"Toast"
"8823",7459,"Juice"
"8824",7459,"Cake"
"8825",7459,"Cookies"
"8826",7461,"Tiffin"
"8827",7464,"Pastry"
"8828",7464,"Pastry"
"8829",7465,"Pastry"
"8830",7465,"Pastry"
"8831",7465,"Sandwich"
"8832",7466,"Fudge"
"8833",7467,"Scandinavian"
"8834",7468,"Hot chocolate"
"8835",7469,"Fudge"
"8836",7469,"Fudge"
"8837",7469,"Alfajores"
"8838",7472,"Tea"
"8839",7475,"Pastry"
"8840",7476,"Tea"
"8841",7477,"Sandwich"
"8842",7478,"Cake"
"8843",7478,"Tiffin"
"8844",7480,"Pastry"
"8845",7480,"Tea"
"8846",7483,"Chicken Stew"
"8847",7483,"Sandwich"
"8848",7483,"Mineral water"
"8849",7484,"Cookies"
"8850",7484,"Cake"
"8851",7485,"Pastry"
"8852",7485,"Eggs"
"8853",7487,"Salad"
"8854",7487,"Sandwich"
"8855",7488,"Pastry"
"8856",7490,"Chicken Stew"
"8857",7490,"Tea"
"8858",7491,"Cookies"
"8859",7491,"Sandwich"
"8860",7492,"Tiffin"
"8861",7492,"Alfajores"
"8862",7493,"Pastry"
"8863",7493,"Pastry"
"8864",7494,"Tiffin"
"8865",7494,"Hot chocolate"
"8866",7495,"Spanish Brunch"
"8867",7495,"Duck egg"
"8868",7495,"Tea"
"8869",7496,"Tea"
"8870",7496,"Soup"
"8871",7496,"Cookies"
"8872",7497,"Juice"
"8873",7497,"Muffin"
"8874",7497,"Cake"
"8875",7497,"Soup"
"8876",7498,"Sandwich"
"8877",7498,"Coke"
"8878",7498,"Smoothies"
"8879",7499,"Afternoon with the baker"
"8880",7500,"Sandwich"
"8881",7501,"Pastry"
"8882",7501,"Scone"
"8883",7504,"Sandwich"
"8884",7505,"Cookies"
"8885",7506,"Scone"
"8886",7508,"Tiffin"
"8887",7508,"Sandwich"
"8888",7509,"Tea"
"8889",7509,"Juice"
"8890",7509,"Afternoon with the baker"
"8891",7510,"Scone"
"8892",7511,"Cake"
"8893",7512,"Truffles"
"8894",7512,"Alfajores"
"8895",7512,"Scone"
"8896",7516,"Scone"
"8897",7519,"Coke"
"8898",7519,"Pastry"
"8899",7520,"Farm House"
"8900",7520,"Hot chocolate"
"8901",7521,"Pastry"
"8902",7522,"Scone"
"8903",7523,"Pastry"
"8904",7524,"Scone"
"8905",7525,"Juice"
"8906",7525,"Tiffin"
"8907",7525,"Brownie"
"8908",7526,"Alfajores"
"8909",7526,"Scandinavian"
"8910",7528,"Tea"
"8911",7528,"Juice"
"8912",7529,"Pastry"
"8913",7529,"Pastry"
"8914",7529,"Scone"
"8915",7530,"Muffin"
"8916",7530,"Scone"
"8917",7534,"Baguette"
"8918",7534,"Scone"
"8919",7534,"Medialuna"
"8920",7534,"Cookies"
"8921",7534,"Scandinavian"
"8922",7536,"Pastry"
"8923",7537,"Baguette"
"8924",7539,"Cake"
"8925",7539,"Jammie Dodgers"
"8926",7540,"Sandwich"
"8927",7540,"Extra Salami or Feta"
"8928",7541,"Cake"
"8929",7541,"Brownie"
"8930",7541,"Mineral water"
"8931",7541,"Tea"
"8932",7541,"Hot chocolate"
"8933",7542,"Coke"
"8934",7544,"Tea"
"8935",7545,"Cookies"
"8936",7547,"Spanish Brunch"
"8937",7547,"The Nomad"
"8938",7548,"Muffin"
"8939",7549,"Scone"
"8940",7550,"Tiffin"
"8941",7551,"Baguette"
"8942",7553,"Smoothies"
"8943",7553,"Brownie"
"8944",7553,"Sandwich"
"8945",7553,"Sandwich"
"8946",7554,"Toast"
"8947",7554,"Scone"
"8948",7554,"Brownie"
"8949",7554,"Coke"
"8950",7555,"Cake"
"8951",7555,"Soup"
"8952",7555,"Smoothies"
"8953",7555,"Sandwich"
"8954",7557,"Juice"
"8955",7557,"Toast"
"8956",7557,"Sandwich"
"8957",7557,"Baguette"
"8958",7560,"Spanish Brunch"
"8959",7561,"Brownie"
"8960",7561,"Scandinavian"
"8961",7561,"Soup"
"8962",7562,"Pastry"
"8963",7563,"Vegan Feast"
"8964",7564,"Cake"
"8965",7564,"Muffin"
"8966",7565,"Baguette"
"8967",7566,"Sandwich"
"8968",7566,"Chicken Stew"
"8969",7566,"Truffles"
"8970",7566,"Coke"
"8971",7567,"Tea"
"8972",7567,"Scone"
"8973",7567,"Soup"
"8974",7569,"Soup"
"8975",7569,"Sandwich"
"8976",7569,"Juice"
"8977",7570,"Cookies"
"8978",7570,"Mineral water"
"8979",7571,"Cookies"
"8980",7571,"Pastry"
"8981",7572,"Sandwich"
"8982",7572,"Soup"
"8983",7572,"Art Tray"
"8984",7572,"Scone"
"8985",7572,"Brownie"
"8986",7573,"Cake"
"8987",7573,"Tiffin"
"8988",7574,"Scone"
"8989",7574,"Tea"
"8990",7575,"Brownie"
"8991",7575,"Cookies"
"8992",7576,"Sandwich"
"8993",7576,"Juice"
"8994",7577,"Hot chocolate"
"8995",7577,"Cake"
"8996",7577,"Scone"
"8997",7577,"Cookies"
"8998",7578,"Tea"
"8999",7578,"Hot chocolate"
"9000",7578,"Cake"
"9001",7578,"Salad"
"9002",7579,"Tea"
"9003",7579,"Soup"
"9004",7579,"Sandwich"
"9005",7580,"Spanish Brunch"
"9006",7580,"Sandwich"
"9007",7581,"Toast"
"9008",7582,"Tea"
"9009",7582,"Toast"
"9010",7583,"Scone"
"9011",7584,"Scone"
"9012",7585,"Brownie"
"9013",7586,"Tea"
"9014",7586,"Soup"
"9015",7587,"Hot chocolate"
"9016",7587,"Cake"
"9017",7587,"Scone"
"9018",7588,"Coke"
"9019",7588,"Tea"
"9020",7588,"Brownie"
"9021",7589,"Hot chocolate"
"9022",7589,"Truffles"
"9023",7589,"Spanish Brunch"
"9024",7590,"Chicken Stew"
"9025",7590,"Granola"
"9026",7590,"Coke"
"9027",7591,"Spanish Brunch"
"9028",7591,"Smoothies"
"9029",7593,"Scone"
"9030",7594,"Tea"
"9031",7595,"Tea"
"9032",7596,"Scandinavian"
"9033",7597,"Hot chocolate"
"9034",7598,"Scone"
"9035",7598,"Cake"
"9036",7598,"Hot chocolate"
"9037",7599,"Tea"
"9038",7599,"Scone"
"9039",7600,"Scandinavian"
"9040",7602,"Scone"
"9041",7602,"Cookies"
"9042",7602,"Soup"
"9043",7602,"Salad"
"9044",7602,"Truffles"
"9045",7602,"Mineral water"
"9046",7603,"Tiffin"
"9047",7603,"Tea"
"9048",7605,"Hot chocolate"
"9049",7605,"Scone"
"9050",7606,"Tea"
"9051",7606,"Tea"
"9052",7606,"Cake"
"9053",7606,"Scone"
"9054",7608,"Scandinavian"
"9055",7608,"Muffin"
"9056",7609,"Scandinavian"
"9057",7610,"Farm House"
"9058",7611,"Medialuna"
"9059",7612,"Spanish Brunch"
"9060",7615,"Pastry"
"9061",7615,"Spanish Brunch"
"9062",7616,"Scone"
"9063",7617,"Toast"
"9064",7619,"Pastry"
"9065",7619,"Pastry"
"9066",7620,"Hot chocolate"
"9067",7620,"Cookies"
"9068",7620,"Pastry"
"9069",7621,"The Nomad"
"9070",7622,"Jammie Dodgers"
"9071",7622,"Muffin"
"9072",7622,"Tea"
"9073",7624,"Brownie"
"9074",7627,"Hot chocolate"
"9075",7627,"Muffin"
"9076",7629,"Farm House"
"9077",7630,"Tiffin"
"9078",7631,"Toast"
"9079",7631,"Pastry"
"9080",7631,"Scone"
"9081",7633,"Jam"
"9082",7634,"Pastry"
"9083",7634,"Cake"
"9084",7635,"Soup"
"9085",7635,"Juice"
"9086",7635,"Tea"
"9087",7636,"Pastry"
"9088",7638,"Jammie Dodgers"
"9089",7641,"Muffin"
"9090",7642,"Cake"
"9091",7642,"Muffin"
"9092",7643,"Pastry"
"9093",7644,"Pastry"
"9094",7645,"Hot chocolate"
"9095",7646,"Juice"
"9096",7646,"Cake"
"9097",7647,"Coke"
"9098",7647,"Sandwich"
"9099",7648,"Sandwich"
"9100",7648,"Smoothies"
"9101",7650,"Scone"
"9102",7651,"Cake"
"9103",7651,"Juice"
"9104",7652,"Cake"
"9105",7652,"Tea"
"9106",7653,"Truffles"
"9107",7653,"Cake"
"9108",7653,"Pastry"
"9109",7653,"Sandwich"
"9110",7654,"Tiffin"
"9111",7655,"Cake"
"9112",7656,"Cake"
"9113",7656,"Scone"
"9114",7656,"Medialuna"
"9115",7656,"Soup"
"9116",7656,"Tea"
"9117",7659,"Medialuna"
"9118",7659,"Pastry"
"9119",7660,"Jammie Dodgers"
"9120",7660,"Tiffin"
"9121",7661,"Alfajores"
"9122",7663,"Afternoon with the baker"
"9123",7664,"Afternoon with the baker"
"9124",7665,"Afternoon with the baker"
"9125",7666,"Afternoon with the baker"
"9126",7666,"Afternoon with the baker"
"9127",7667,"Afternoon with the baker"
"9128",7668,"Jammie Dodgers"
"9129",7675,"Pastry"
"9130",7677,"Tea"
"9131",7677,"Pastry"
"9132",7678,"Pastry"
"9133",7679,"Tea"
"9134",7681,"Farm House"
"9135",7683,"Cookies"
"9136",7683,"Pastry"
"9137",7684,"Toast"
"9138",7685,"Tea"
"9139",7685,"Cake"
"9140",7686,"Toast"
"9141",7687,"Toast"
"9142",7691,"Farm House"
"9143",7691,"Cake"
"9144",7692,"Soup"
"9145",7694,"Sandwich"
"9146",7696,"Juice"
"9147",7696,"Sandwich"
"9148",7696,"Cake"
"9149",7698,"Tea"
"9150",7699,"Cake"
"9151",7700,"Chicken Stew"
"9152",7702,"Salad"
"9153",7703,"Soup"
"9154",7704,"Cake"
"9155",7706,"Cake"
"9156",7706,"Sandwich"
"9157",7706,"Sandwich"
"9158",7707,"Cake"
"9159",7707,"Truffles"
"9160",7707,"Tea"
"9161",7707,"Salad"
"9162",7707,"Chicken Stew"
"9163",7708,"Juice"
"9164",7708,"Drinking chocolate spoons "
"9165",7709,"Sandwich"
"9166",7709,"Soup"
"9167",7709,"Cake"
"9168",7710,"Juice"
"9169",7711,"Tea"
"9170",7713,"Tea"
"9171",7713,"Hot chocolate"
"9172",7713,"Cake"
"9173",7714,"Tea"
"9174",7714,"Toast"
"9175",7714,"Pastry"
"9176",7715,"Cake"
"9177",7716,"Afternoon with the baker"
"9178",7719,"Toast"
"9179",7720,"Cookies"
"9180",7720,"Pastry"
"9181",7721,"Coke"
"9182",7723,"Tea"
"9183",7724,"Pastry"
"9184",7727,"Pastry"
"9185",7728,"Baguette"
"9186",7731,"Tea"
"9187",7732,"Granola"
"9188",7735,"Sandwich"
"9189",7738,"Toast"
"9190",7739,"Hot chocolate"
"9191",7739,"Pastry"
"9192",7739,"Cookies"
"9193",7740,"Cookies"
"9194",7741,"Baguette"
"9195",7742,"Tea"
"9196",7746,"Pastry"
"9197",7748,"Pastry"
"9198",7748,"Spanish Brunch"
"9199",7749,"Soup"
"9200",7750,"Salad"
"9201",7750,"Spanish Brunch"
"9202",7750,"Jam"
"9203",7751,"Tea"
"9204",7751,"Soup"
"9205",7753,"Soup"
"9206",7753,"Sandwich"
"9207",7754,"Hot chocolate"
"9208",7754,"Sandwich"
"9209",7754,"Cake"
"9210",7755,"Salad"
"9211",7755,"Tiffin"
"9212",7756,"Hot chocolate"
"9213",7756,"Sandwich"
"9214",7756,"Cake"
"9215",7757,"Soup"
"9216",7757,"Spanish Brunch"
"9217",7758,"Cookies"
"9218",7759,"Farm House"
"9219",7760,"Farm House"
"9220",7760,"Soup"
"9221",7760,"Salad"
"9222",7760,"Spanish Brunch"
"9223",7760,"Toast"
"9224",7761,"Fudge"
"9225",7762,"Chicken Stew"
"9226",7762,"Tea"
"9227",7763,"Farm House"
"9228",7764,"Cake"
"9229",7764,"Tiffin"
"9230",7765,"Spanish Brunch"
"9231",7765,"Tea"
"9232",7768,"Pastry"
"9233",7768,"Tiffin"
"9234",7768,"Truffles"
"9235",7768,"Soup"
"9236",7770,"Pastry"
"9237",7771,"Cake"
"9238",7772,"Tea"
"9239",7772,"Tea"
"9240",7772,"Cake"
"9241",7772,"Cake"
"9242",7773,"Cake"
"9243",7773,"Tea"
"9244",7774,"Hot chocolate"
"9245",7778,"Pastry"
"9246",7779,"Pastry"
"9247",7780,"Medialuna"
"9248",7781,"Toast"
"9249",7783,"Cake"
"9250",7784,"Tea"
"9251",7784,"Tea"
"9252",7784,"Pastry"
"9253",7786,"Pastry"
"9254",7788,"Baguette"
"9255",7789,"Pastry"
"9256",7792,"Chicken Stew"
"9257",7792,"Salad"
"9258",7794,"Soup"
"9259",7795,"Truffles"
"9260",7795,"Sandwich"
"9261",7795,"Sandwich"
"9262",7796,"Soup"
"9263",7796,"Soup"
"9264",7796,"Mineral water"
"9265",7796,"Farm House"
"9266",7798,"Tea"
"9267",7798,"Soup"
"9268",7799,"Chicken Stew"
"9269",7801,"Cake"
"9270",7801,"Jammie Dodgers"
"9271",7803,"Tea"
"9272",7803,"Cake"
"9273",7803,"Scone"
"9274",7803,"Sandwich"
"9275",7803,"Sandwich"
"9276",7804,"Baguette"
"9277",7805,"Tea"
"9278",7805,"Juice"
"9279",7805,"Scone"
"9280",7805,"Cake"
"9281",7806,"Pastry"
"9282",7807,"Tiffin"
"9283",7807,"Cake"
"9284",7807,"Truffles"
"9285",7808,"Jammie Dodgers"
"9286",7809,"Toast"
"9287",7811,"Pastry"
"9288",7813,"Toast"
"9289",7814,"Baguette"
"9290",7815,"Toast"
"9291",7816,"Tea"
"9292",7816,"Cake"
"9293",7817,"Hot chocolate"
"9294",7818,"Baguette"
"9295",7819,"Tiffin"
"9296",7819,"Cake"
"9297",7822,"Cake"
"9298",7822,"Juice"
"9299",7824,"Tiffin"
"9300",7825,"Tea"
"9301",7825,"Sandwich"
"9302",7826,"Sandwich"
"9303",7826,"Tea"
"9304",7827,"Chicken Stew"
"9305",7828,"Sandwich"
"9306",7828,"Cookies"
"9307",7829,"Salad"
"9308",7829,"Juice"
"9309",7830,"Tea"
"9310",7830,"Salad"
"9311",7830,"Sandwich"
"9312",7831,"Pastry"
"9313",7831,"Truffles"
"9314",7832,"Scandinavian"
"9315",7833,"Chicken Stew"
"9316",7834,"Soup"
"9317",7835,"Sandwich"
"9318",7836,"Cookies"
"9319",7836,"Soup"
"9320",7837,"Christmas common"
"9321",7839,"Soup"
"9322",7839,"Sandwich"
"9323",7839,"Medialuna"
"9324",7840,"Hot chocolate"
"9325",7840,"Pastry"
"9326",7840,"Cake"
"9327",7842,"Pastry"
"9328",7843,"Pastry"
"9329",7843,"Chicken Stew"
"9330",7845,"Tea"
"9331",7845,"Cake"
"9332",7846,"Truffles"
"9333",7846,"Spanish Brunch"
"9334",7846,"Cake"
"9335",7847,"Truffles"
"9336",7847,"Spanish Brunch"
"9337",7847,"Cake"
"9338",7848,"Tea"
"9339",7848,"Scone"
"9340",7849,"Coke"
"9341",7849,"Tea"
"9342",7850,"Tea"
"9343",7850,"Cake"
"9344",7851,"Coke"
"9345",7852,"Cake"
"9346",7853,"Tea"
"9347",7853,"Cake"
"9348",7853,"Scone"
"9349",7853,"Cookies"
"9350",7858,"Pastry"
"9351",7859,"Spanish Brunch"
"9352",7860,"Toast"
"9353",7862,"Baguette"
"9354",7863,"Pastry"
"9355",7864,"Hot chocolate"
"9356",7864,"Tea"
"9357",7864,"Cake"
"9358",7866,"Pastry"
"9359",7868,"Pastry"
"9360",7868,"Pastry"
"9361",7869,"Toast"
"9362",7873,"Cookies"
"9363",7874,"Medialuna"
"9364",7875,"Tea"
"9365",7876,"Cake"
"9366",7876,"Jam"
"9367",7876,"Truffles"
"9368",7877,"Juice"
"9369",7877,"Pastry"
"9370",7877,"Cookies"
"9371",7878,"Tiffin"
"9372",7879,"Cake"
"9373",7879,"Cookies"
"9374",7879,"Cookies"
"9375",7879,"Juice"
"9376",7880,"Vegan Feast"
"9377",7880,"Pastry"
"9378",7881,"Pastry"
"9379",7885,"Medialuna"
"9380",7887,"Tea"
"9381",7887,"Tiffin"
"9382",7889,"Brownie"
"9383",7891,"Tea"
"9384",7891,"Sandwich"
"9385",7891,"Sandwich"
"9386",7892,"Tiffin"
"9387",7893,"Scone"
"9388",7894,"Soup"
"9389",7894,"Salad"
"9390",7895,"Sandwich"
"9391",7895,"Coke"
"9392",7896,"Toast"
"9393",7897,"Cake"
"9394",7897,"Sandwich"
"9395",7897,"Sandwich"
"9396",7898,"Truffles"
"9397",7898,"Soup"
"9398",7899,"Vegan mincepie"
"9399",7899,"Cookies"
"9400",7899,"Tiffin"
"9401",7900,"Cookies"
"9402",7901,"Soup"
"9403",7902,"Spanish Brunch"
"9404",7903,"Scone"
"9405",7904,"Sandwich"
"9406",7905,"Salad"
"9407",7905,"Spanish Brunch"
"9408",7905,"Coke"
"9409",7906,"Tea"
"9410",7906,"Tiffin"
"9411",7906,"Chicken Stew"
"9412",7907,"Tea"
"9413",7907,"Cake"
"9414",7908,"Truffles"
"9415",7908,"Mineral water"
"9416",7908,"Scone"
"9417",7908,"Spanish Brunch"
"9418",7910,"Truffles"
"9419",7910,"Cake"
"9420",7913,"Cookies"
"9421",7913,"Tiffin"
"9422",7914,"Tea"
"9423",7915,"Medialuna"
"9424",7915,"Medialuna"
"9425",7916,"Toast"
"9426",7917,"Baguette"
"9427",7917,"Farm House"
"9428",7918,"Medialuna"
"9429",7919,"Cake"
"9430",7921,"Tea"
"9431",7922,"The Nomad"
"9432",7922,"Medialuna"
"9433",7923,"Duck egg"
"9434",7923,"Tea"
"9435",7924,"Scone"
"9436",7925,"Scandinavian"
"9437",7925,"Tea"
"9438",7926,"Scandinavian"
"9439",7927,"Chocolates"
"9440",7927,"Coke"
"9441",7929,"Tea"
"9442",7929,"Tea"
"9443",7929,"Juice"
"9444",7930,"Scone"
"9445",7930,"Pastry"
"9446",7932,"Baguette"
"9447",7933,"Tea"
"9448",7933,"Tea"
"9449",7933,"Spanish Brunch"
"9450",7933,"Fudge"
"9451",7933,"Jam"
"9452",7934,"Spanish Brunch"
"9453",7934,"Truffles"
"9454",7935,"Scone"
"9455",7935,"Cake"
"9456",7935,"Scandinavian"
"9457",7937,"Sandwich"
"9458",7938,"Farm House"
"9459",7939,"Toast"
"9460",7939,"Cookies"
"9461",7941,"Farm House"
"9462",7941,"Cookies"
"9463",7942,"Spanish Brunch"
"9464",7942,"Cake"
"9465",7942,"Medialuna"
"9466",7942,"Brownie"
"9467",7943,"Pastry"
"9468",7943,"Soup"
"9469",7943,"Sandwich"
"9470",7944,"Muffin"
"9471",7945,"Tea"
"9472",7946,"Tiffin"
"9473",7949,"Hot chocolate"
"9474",7949,"Cookies"
"9475",7950,"Juice"
"9476",7950,"Cake"
"9477",7950,"Jammie Dodgers"
"9478",7951,"Scone"
"9479",7952,"Tea"
"9480",7952,"Hot chocolate"
"9481",7952,"Tiffin"
"9482",7955,"Cake"
"9483",7955,"Granola"
"9484",7955,"Sandwich"
"9485",7956,"Scone"
"9486",7957,"Pastry"
"9487",7957,"Sandwich"
"9488",7958,"Sandwich"
"9489",7958,"Sandwich"
"9490",7959,"Pastry"
"9491",7959,"Cake"
"9492",7960,"Pastry"
"9493",7961,"Brownie"
"9494",7961,"Drinking chocolate spoons "
"9495",7961,"Sandwich"
"9496",7961,"Sandwich"
"9497",7962,"Sandwich"
"9498",7962,"Sandwich"
"9499",7963,"Jammie Dodgers"
"9500",7964,"Tea"
"9501",7964,"Cake"
"9502",7966,"Tea"
"9503",7966,"Juice"
"9504",7966,"Muffin"
"9505",7966,"Salad"
"9506",7967,"Tea"
"9507",7967,"Spanish Brunch"
"9508",7968,"Spanish Brunch"
"9509",7968,"Sandwich"
"9510",7968,"Toast"
"9511",7968,"Cake"
"9512",7968,"Medialuna"
"9513",7968,"Chicken Stew"
"9514",7970,"Soup"
"9515",7971,"Juice"
"9516",7971,"Scone"
"9517",7972,"Toast"
"9518",7972,"Scone"
"9519",7974,"Cake"
"9520",7975,"Brownie"
"9521",7975,"Coke"
"9522",7976,"Sandwich"
"9523",7977,"Jammie Dodgers"
"9524",7977,"Cake"
"9525",7978,"Scone"
"9526",7979,"Scone"
"9527",7979,"Cake"
"9528",7980,"Sandwich"
"9529",7981,"Argentina Night"
"9530",7981,"Vegan Feast"
"9531",7982,"Cake"
"9532",7983,"Cake"
"9533",7983,"Tea"
"9534",7984,"Tea"
"9535",7984,"Cake"
"9536",7984,"Scone"
"9537",7988,"Cake"
"9538",7991,"Juice"
"9539",7991,"Muffin"
"9540",7991,"Cookies"
"9541",7992,"The Nomad"
"9542",7992,"Duck egg"
"9543",7992,"Tea"
"9544",7993,"Muffin"
"9545",7994,"Hot chocolate"
"9546",7994,"Scone"
"9547",7994,"Cake"
"9548",7995,"Pastry"
"9549",7996,"Pastry"
"9550",7997,"Scone"
"9551",7999,"Sandwich"
"9552",7999,"Brownie"
"9553",8000,"Cake"
"9554",8001,"Scone"
"9555",8001,"Spanish Brunch"
"9556",8004,"Spanish Brunch"
"9557",8005,"Spanish Brunch"
"9558",8007,"Cake"
"9559",8007,"Muffin"
"9560",8007,"Vegan Feast"
"9561",8008,"Brownie"
"9562",8011,"Hot chocolate"
"9563",8011,"Cake"
"9564",8011,"Cake"
"9565",8011,"Vegan mincepie"
"9566",8012,"Tea"
"9567",8012,"Muffin"
"9568",8012,"Jammie Dodgers"
"9569",8014,"Tea"
"9570",8015,"Pastry"
"9571",8015,"Scone"
"9572",8015,"Tea"
"9573",8016,"Pastry"
"9574",8017,"Baguette"
"9575",8018,"Cookies"
"9576",8022,"Truffles"
"9577",8022,"Juice"
"9578",8025,"Smoothies"
"9579",8025,"Spanish Brunch"
"9580",8026,"Juice"
"9581",8026,"Toast"
"9582",8026,"Muffin"
"9583",8028,"The Nomad"
"9584",8029,"Hot chocolate"
"9585",8030,"Spanish Brunch"
"9586",8031,"Tea"
"9587",8031,"Spanish Brunch"
"9588",8032,"Smoothies"
"9589",8032,"Cookies"
"9590",8032,"Medialuna"
"9591",8032,"Scone"
"9592",8033,"Half slice Monster "
"9593",8033,"Tiffin"
"9594",8033,"Juice"
"9595",8034,"Baguette"
"9596",8035,"Coke"
"9597",8035,"Tea"
"9598",8035,"Sandwich"
"9599",8035,"Spanish Brunch"
"9600",8037,"Hot chocolate"
"9601",8037,"Cookies"
"9602",8038,"Soup"
"9603",8038,"Cake"
"9604",8041,"Mineral water"
"9605",8041,"Drinking chocolate spoons "
"9606",8042,"Hot chocolate"
"9607",8043,"Tea"
"9608",8043,"Tea"
"9609",8043,"Cake"
"9610",8044,"Tea"
"9611",8044,"Cake"
"9612",8044,"Jammie Dodgers"
"9613",8045,"Medialuna"
"9614",8046,"Scone"
"9615",8047,"Hot chocolate"
"9616",8047,"Cake"
"9617",8048,"Medialuna"
"9618",8048,"Muffin"
"9619",8048,"Spanish Brunch"
"9620",8048,"Chicken Stew"
"9621",8049,"Farm House"
"9622",8050,"Cake"
"9623",8051,"Cake"
"9624",8051,"Cookies"
"9625",8051,"Tea"
"9626",8051,"Sandwich"
"9627",8051,"Soup"
"9628",8052,"Cookies"
"9629",8053,"Cake"
"9630",8054,"Spanish Brunch"
"9631",8054,"Sandwich"
"9632",8055,"Cookies"
"9633",8056,"Hot chocolate"
"9634",8056,"Sandwich"
"9635",8056,"Chocolates"
"9636",8057,"Pastry"
"9637",8058,"Jammie Dodgers"
"9638",8060,"Cake"
"9639",8061,"Pastry"
"9640",8061,"Jam"
"9641",8063,"Tea"
"9642",8064,"Tea"
"9643",8064,"Spanish Brunch"
"9644",8065,"Afternoon with the baker"
"9645",8067,"Cookies"
"9646",8068,"Tea"
"9647",8068,"Cookies"
"9648",8068,"Cake"
"9649",8071,"Muffin"
"9650",8073,"Tea"
"9651",8074,"Pastry"
"9652",8074,"Pastry"
"9653",8075,"Sandwich"
"9654",8075,"Sandwich"
"9655",8075,"Tea"
"9656",8078,"Tea"
"9657",8078,"Cake"
"9658",8080,"Baguette"
"9659",8081,"Baguette"
"9660",8081,"Scone"
"9661",8083,"Pastry"
"9662",8083,"Pastry"
"9663",8084,"Pastry"
"9664",8085,"Pastry"
"9665",8087,"Pastry"
"9666",8087,"Pastry"
"9667",8088,"Tea"
"9668",8089,"Baguette"
"9669",8091,"Truffles"
"9670",8091,"Tea"
"9671",8091,"Soup"
"9672",8091,"Salad"
"9673",8091,"Cookies"
"9674",8092,"Soup"
"9675",8093,"Soup"
"9676",8093,"Afternoon with the baker"
"9677",8094,"Afternoon with the baker"
"9678",8094,"Spanish Brunch"
"9679",8095,"Sandwich"
"9680",8097,"Sandwich"
"9681",8098,"Sandwich"
